"","focal_sim","mean_po_comparison","n_po_comparisons"
"885",885,0.0719459459459459,500
"886",886,0.104042042042042,500
"887",887,0.062978978978979,500
"888",888,0.121381381381381,500
"889",889,0.0715495495495495,500
"890",890,0.0861321321321321,500
"891",891,0.08803003003003,500
"892",892,0.0636996996996997,500
"893",893,0.0830990990990991,500
"894",894,0.068972972972973,500
"895",895,0.074978978978979,500
"896",896,0.0719159159159159,500
"897",897,0.0721921921921922,500
"898",898,0.124414414414414,500
"899",899,0.0737597597597598,500
"900",900,0.0804624624624625,500
"901",901,0.0744024024024024,500
"902",902,0.0678498498498498,500
"903",903,0.103453453453453,500
"904",904,0.0778198198198198,500
"905",905,0.0901441441441442,500
"906",906,0.0767627627627628,500
"907",907,0.0776216216216216,500
"908",908,0.0742522522522523,500
"909",909,0.0907807807807808,500
"910",910,0.0783303303303303,500
"911",911,0.0693813813813814,500
"912",912,0.0847927927927928,500
"913",913,0.0726366366366366,500
"914",914,0.0740600600600601,500
"915",915,0.090054054054054,500
"916",916,0.0716396396396396,500
"917",917,0.0645705705705706,500
"918",918,0.08396996996997,500
"919",919,0.0866366366366366,500
"920",920,0.0681501501501501,500
"921",921,0.071021021021021,500
"922",922,0.069033033033033,500
"923",923,0.0675075075075075,500
"924",924,0.061039039039039,500
"925",925,0.067021021021021,500
"926",926,0.0622342342342342,500
"927",927,0.0708708708708709,500
"928",928,0.0974834834834835,500
"929",929,0.0667207207207207,500
"930",930,0.070996996996997,500
"931",931,0.0776696696696697,500
"932",932,0.0686786786786787,500
"933",933,0.0761801801801802,500
"934",934,0.0778738738738739,500
"935",935,0.0692132132132132,500
"936",936,0.0683003003003003,500
"937",937,0.0676756756756757,500
"938",938,0.0734474474474475,500
"939",939,0.0726846846846847,500
"940",940,0.0736936936936937,500
"941",941,0.0907927927927928,500
"942",942,0.0779339339339339,500
"943",943,0.0946606606606607,500
"944",944,0.0654354354354354,500
"945",945,0.0741021021021021,500
"946",946,0.125111111111111,500
"947",947,0.0634894894894895,500
"948",948,0.0878978978978979,500
"949",949,0.0800660660660661,500
"950",950,0.0697957957957958,500
"951",951,0.0853873873873874,500
"952",952,0.0769129129129129,500
"953",953,0.0942942942942943,500
"954",954,0.0793693693693694,500
"955",955,0.0721201201201201,500
"956",956,0.0812852852852853,500
"957",957,0.0798018018018018,500
"958",958,0.0801381381381381,500
"959",959,0.0615315315315315,500
"960",960,0.0671711711711712,500
"961",961,0.0899039039039039,500
"962",962,0.0676276276276276,500
"963",963,0.111171171171171,500
"964",964,0.0747327327327327,500
"965",965,0.11178978978979,500
"966",966,0.0969129129129129,500
"967",967,0.074054054054054,500
"968",968,0.0636516516516517,500
"969",969,0.0651591591591592,500
"970",970,0.0713273273273273,500
"971",971,0.106288288288288,500
"972",972,0.0824384384384384,500
"973",973,0.0763663663663664,500
"974",974,0.0627027027027027,500
"975",975,0.0842162162162162,500
"976",976,0.118132132132132,500
"977",977,0.066006006006006,500
"978",978,0.10006006006006,500
"979",979,0.0802882882882883,500
"980",980,0.0947147147147147,500
"981",981,0.0823063063063063,500
"982",982,0.0743963963963964,500
"983",983,0.0841201201201201,500
"984",984,0.0678858858858859,500
"985",985,0.0692372372372372,500
"986",986,0.0746606606606607,500
"987",987,0.0681621621621622,500
"988",988,0.0774534534534534,500
"989",989,0.100378378378378,500
"990",990,0.0682222222222222,500
"991",991,0.0691531531531532,500
"992",992,0.0742642642642643,500
"993",993,0.0762882882882883,500
"994",994,0.101855855855856,500
"995",995,0.0824504504504504,500
"996",996,0.0859399399399399,500
"997",997,0.0755735735735736,500
"998",998,0.0845225225225225,500
"999",999,0.0911531531531532,500
"1000",1000,0.0747687687687688,500
"1001",1001,0.0743483483483483,500
"1002",1002,0.072018018018018,500
"1003",1003,0.126288288288288,500
"1004",1004,0.0805945945945946,500
"1005",1005,0.0744384384384384,500
"1006",1006,0.0702942942942943,500
"1007",1007,0.0641981981981982,500
"1008",1008,0.132708708708709,500
"1009",1009,0.0739339339339339,500
"1010",1010,0.111495495495495,500
"1011",1011,0.0746846846846847,500
"1012",1012,0.0783723723723724,500
"1013",1013,0.0767807807807808,500
"1014",1014,0.0704024024024024,500
"1015",1015,0.0679099099099099,500
"1016",1016,0.0778258258258258,500
"1017",1017,0.0898918918918919,500
"1018",1018,0.078990990990991,500
"1019",1019,0.092978978978979,500
"1020",1020,0.079009009009009,500
"1021",1021,0.0822402402402402,500
"1022",1022,0.0739099099099099,500
"1023",1023,0.0721981981981982,500
"1024",1024,0.0627747747747748,500
"1025",1025,0.0715195195195195,500
"1026",1026,0.0709129129129129,500
"1027",1027,0.0805345345345345,500
"1028",1028,0.0704504504504505,500
"1029",1029,0.0805345345345345,500
"1030",1030,0.0776936936936937,500
"1031",1031,0.0784024024024024,500
"1032",1032,0.0673453453453454,500
"1033",1033,0.0705105105105105,500
"1034",1034,0.147171171171171,500
"1035",1035,0.0696816816816817,500
"1036",1036,0.0945705705705706,500
"1037",1037,0.0603603603603604,500
"1038",1038,0.0615795795795796,500
"1039",1039,0.0763963963963964,500
"1040",1040,0.0742342342342342,500
"1041",1041,0.0755375375375375,500
"1042",1042,0.0743963963963964,500
"1043",1043,0.0644204204204204,500
"1044",1044,0.085963963963964,500
"1045",1045,0.0732492492492492,500
"1046",1046,0.0782942942942943,500
"1047",1047,0.0681381381381381,500
"1048",1048,0.096966966966967,500
"1049",1049,0.0698558558558559,500
"1050",1050,0.071027027027027,500
"1051",1051,0.0639219219219219,500
"1052",1052,0.080018018018018,500
"1053",1053,0.0626666666666667,500
"1054",1054,0.0907447447447447,500
"1055",1055,0.0832372372372372,500
"1056",1056,0.0794894894894895,500
"1057",1057,0.0823003003003003,500
"1058",1058,0.0822522522522523,500
"1059",1059,0.0785525525525526,500
"1060",1060,0.0701261261261261,500
"1061",1061,0.0702402402402402,500
"1062",1062,0.0701921921921922,500
"1063",1063,0.0733513513513513,500
"1064",1064,0.100336336336336,500
"1065",1065,0.0775555555555556,500
"1066",1066,0.102258258258258,500
"1067",1067,0.0656576576576577,500
"1068",1068,0.0898378378378378,500
"1069",1069,0.0978378378378378,500
"1070",1070,0.0787267267267267,500
"1071",1071,0.0764144144144144,500
"1072",1072,0.0909369369369369,500
"1073",1073,0.0741321321321321,500
"1074",1074,0.0739519519519519,500
"1075",1075,0.0781081081081081,500
"1076",1076,0.0816576576576577,500
"1077",1077,0.10757957957958,500
"1078",1078,0.0807687687687688,500
"1079",1079,0.0844444444444444,500
"1080",1080,0.0928708708708709,500
"1081",1081,0.0624264264264264,500
"1082",1082,0.113393393393393,500
"1083",1083,0.0702522522522522,500
"1084",1084,0.169795795795796,500
"1085",1085,0.0830990990990991,500
"1086",1086,0.066960960960961,500
"1087",1087,0.0809249249249249,500
"1088",1088,0.0672492492492492,500
"1089",1089,0.0703063063063063,500
"1090",1090,0.0868048048048048,500
"1091",1091,0.0989249249249249,500
"1092",1092,0.0707927927927928,500
"1093",1093,0.0725345345345345,500
"1094",1094,0.0686606606606607,500
"1095",1095,0.0737717717717718,500
"1096",1096,0.0782942942942943,500
"1097",1097,0.0812912912912913,500
"1098",1098,0.0635315315315315,500
"1099",1099,0.117597597597598,500
"1100",1100,0.065039039039039,500
"1101",1101,0.0839339339339339,500
"1102",1102,0.114432432432432,500
"1103",1103,0.0707927927927928,500
"1104",1104,0.0697417417417417,500
"1105",1105,0.106138138138138,500
"1106",1106,0.0681441441441441,500
"1107",1107,0.0681981981981982,500
"1108",1108,0.078978978978979,500
"1109",1109,0.0709309309309309,500
"1110",1110,0.092966966966967,500
"1111",1111,0.0773693693693694,500
"1112",1112,0.0715075075075075,500
"1113",1113,0.108012012012012,500
"1114",1114,0.0778618618618619,500
"1115",1115,0.0686966966966967,500
"1116",1116,0.0685765765765766,500
"1117",1117,0.0823903903903904,500
"1118",1118,0.0846666666666667,500
"1119",1119,0.0846966966966967,500
"1120",1120,0.0973633633633634,500
"1121",1121,0.0710870870870871,500
"1122",1122,0.0929309309309309,500
"1123",1123,0.0741621621621622,500
"1124",1124,0.0651471471471471,500
"1125",1125,0.077009009009009,500
"1126",1126,0.0708168168168168,500
"1127",1127,0.0708348348348348,500
"1128",1128,0.105633633633634,500
"1129",1129,0.103039039039039,500
"1130",1130,0.117213213213213,500
"1131",1131,0.0795855855855856,500
"1132",1132,0.0748108108108108,500
"1133",1133,0.111507507507508,500
"1134",1134,0.0741021021021021,500
"1135",1135,0.102144144144144,500
"1136",1136,0.0766546546546547,500
"1137",1137,0.0936996996996997,500
"1138",1138,0.0821741741741742,500
"1139",1139,0.0635795795795796,500
"1140",1140,0.0911231231231231,500
"1141",1141,0.0670750750750751,500
"1142",1142,0.10421021021021,500
"1143",1143,0.117957957957958,500
"1144",1144,0.0723783783783784,500
"1145",1145,0.0733033033033033,500
"1146",1146,0.073027027027027,500
"1147",1147,0.0805585585585586,500
"1148",1148,0.0661801801801802,500
"1149",1149,0.0666126126126126,500
"1150",1150,0.0693213213213213,500
"1151",1151,0.0700600600600601,500
"1152",1152,0.0942342342342342,500
"1153",1153,0.0755375375375375,500
"1154",1154,0.0758618618618619,500
"1155",1155,0.0874294294294294,500
"1156",1156,0.0853393393393393,500
"1157",1157,0.0746666666666667,500
"1158",1158,0.0813933933933934,500
"1159",1159,0.0830630630630631,500
"1160",1160,0.0692612612612613,500
"1161",1161,0.0718498498498499,500
"1162",1162,0.0659399399399399,500
"1163",1163,0.0773393393393393,500
"1164",1164,0.0864264264264264,500
"1165",1165,0.0697657657657658,500
"1166",1166,0.0776696696696697,500
"1167",1167,0.0940900900900901,500
"1168",1168,0.0704384384384384,500
"1169",1169,0.102522522522523,500
"1170",1170,0.108738738738739,500
"1171",1171,0.076954954954955,500
"1172",1172,0.0814774774774775,500
"1173",1173,0.0946606606606607,500
"1174",1174,0.0678738738738739,500
"1175",1175,0.122600600600601,500
"1176",1176,0.0657117117117117,500
"1177",1177,0.0735135135135135,500
"1178",1178,0.076960960960961,500
"1179",1179,0.0708948948948949,500
"1180",1180,0.0701081081081081,500
"1181",1181,0.0711111111111111,500
"1182",1182,0.0785525525525526,500
"1183",1183,0.086018018018018,500
"1184",1184,0.0789009009009009,500
"1185",1185,0.0603963963963964,500
"1186",1186,0.0692432432432432,500
"1187",1187,0.0710810810810811,500
"1188",1188,0.0677477477477477,500
"1189",1189,0.118288288288288,500
"1190",1190,0.0847807807807808,500
"1191",1191,0.0679399399399399,500
"1192",1192,0.083009009009009,500
"1193",1193,0.0681921921921922,500
"1194",1194,0.0677057057057057,500
"1195",1195,0.0853693693693694,500
"1196",1196,0.07796996996997,500
"1197",1197,0.0865465465465465,500
"1198",1198,0.100624624624625,500
"1199",1199,0.0784264264264264,500
"1200",1200,0.100840840840841,500
"1201",1201,0.125447447447447,500
"1202",1202,0.0618378378378378,500
"1203",1203,0.0729369369369369,500
"1204",1204,0.0738678678678679,500
"1205",1205,0.0862942942942943,500
"1206",1206,0.0895135135135135,500
"1207",1207,0.0788888888888889,500
"1208",1208,0.0697837837837838,500
"1209",1209,0.0762222222222222,500
"1210",1210,0.0791231231231231,500
"1211",1211,0.0768828828828829,500
"1212",1212,0.0706786786786787,500
"1213",1213,0.0748888888888889,500
"1214",1214,0.0729489489489489,500
"1215",1215,0.0785885885885886,500
"1216",1216,0.064966966966967,500
"1217",1217,0.0868408408408408,500
"1218",1218,0.100492492492492,500
"1219",1219,0.0753933933933934,500
"1220",1220,0.0753933933933934,500
"1221",1221,0.079993993993994,500
"1222",1222,0.0815315315315315,500
"1223",1223,0.0750990990990991,500
"1224",1224,0.0965225225225225,500
"1225",1225,0.0757777777777778,500
"1226",1226,0.0640780780780781,500
"1227",1227,0.0643483483483483,500
"1228",1228,0.0795375375375375,500
"1229",1229,0.0687387387387387,500
"1230",1230,0.084996996996997,500
"1231",1231,0.0621021021021021,500
"1232",1232,0.0634894894894895,500
"1233",1233,0.0786306306306306,500
"1234",1234,0.0858438438438438,500
"1235",1235,0.0713813813813814,500
"1236",1236,0.0657417417417417,500
"1237",1237,0.0745525525525526,500
"1238",1238,0.0691831831831832,500
"1239",1239,0.0684324324324324,500
"1240",1240,0.0638438438438438,500
"1241",1241,0.0711291291291291,500
"1242",1242,0.0787207207207207,500
"1243",1243,0.0663843843843844,500
"1244",1244,0.0717657657657658,500
"1245",1245,0.0998018018018018,500
"1246",1246,0.0767087087087087,500
"1247",1247,0.0717237237237237,500
"1248",1248,0.0734054054054054,500
"1249",1249,0.0688948948948949,500
"1250",1250,0.0916576576576577,500
"1251",1251,0.0598798798798799,500
"1252",1252,0.0615255255255255,500
"1253",1253,0.0715855855855856,500
"1254",1254,0.0947147147147147,500
"1255",1255,0.0700780780780781,500
"1256",1256,0.0890870870870871,500
"1257",1257,0.0736576576576577,500
"1258",1258,0.0677597597597598,500
"1259",1259,0.0718318318318318,500
"1260",1260,0.0697357357357357,500
"1261",1261,0.0705525525525525,500
"1262",1262,0.0686786786786787,500
"1263",1263,0.0848528528528529,500
"1264",1264,0.0876156156156156,500
"1265",1265,0.0681621621621622,500
"1266",1266,0.0708348348348348,500
"1267",1267,0.0681741741741742,500
"1268",1268,0.0843483483483484,500
"1269",1269,0.0810930930930931,500
"1270",1270,0.0611531531531532,500
"1271",1271,0.0876816816816817,500
"1272",1272,0.0758258258258258,500
"1273",1273,0.0948288288288288,500
"1274",1274,0.0651711711711712,500
"1275",1275,0.080042042042042,500
"1276",1276,0.0652432432432432,500
"1277",1277,0.0713813813813814,500
"1278",1278,0.0808648648648649,500
"1279",1279,0.0863963963963964,500
"1280",1280,0.0738258258258258,500
"1281",1281,0.0809369369369369,500
"1282",1282,0.0908288288288288,500
"1283",1283,0.0768768768768769,500
"1284",1284,0.0882402402402402,500
"1285",1285,0.0867447447447448,500
"1286",1286,0.073039039039039,500
"1287",1287,0.0870870870870871,500
"1288",1288,0.0791231231231231,500
"1289",1289,0.091033033033033,500
"1290",1290,0.0752192192192192,500
"1291",1291,0.0778318318318318,500
"1292",1292,0.0776696696696697,500
"1293",1293,0.0716996996996997,500
"1294",1294,0.0995495495495495,500
"1295",1295,0.0773993993993994,500
"1296",1296,0.0696996996996997,500
"1297",1297,0.0789369369369369,500
"1298",1298,0.0648828828828829,500
"1299",1299,0.0917657657657658,500
"1300",1300,0.0885285285285285,500
"1301",1301,0.0767267267267267,500
"1302",1302,0.086042042042042,500
"1303",1303,0.0704444444444444,500
"1304",1304,0.0709489489489489,500
"1305",1305,0.0794114114114114,500
"1306",1306,0.0863663663663664,500
"1307",1307,0.0976876876876877,500
"1308",1308,0.0608228228228228,500
"1309",1309,0.0824624624624625,500
"1310",1310,0.0717657657657658,500
"1311",1311,0.0607447447447447,500
"1312",1312,0.0733213213213213,500
"1313",1313,0.0686066066066066,500
"1314",1314,0.0681381381381381,500
"1315",1315,0.0747447447447447,500
"1316",1316,0.0804084084084084,500
"1317",1317,0.0646966966966967,500
"1318",1318,0.0886366366366366,500
"1319",1319,0.11793993993994,500
"1320",1320,0.0920780780780781,500
"1321",1321,0.126288288288288,500
"1322",1322,0.108900900900901,500
"1323",1323,0.0841381381381381,500
"1324",1324,0.0791771771771772,500
"1325",1325,0.0751171171171171,500
"1326",1326,0.0747627627627628,500
"1327",1327,0.0785165165165165,500
"1328",1328,0.0673213213213213,500
"1329",1329,0.0817177177177177,500
"1330",1330,0.0749309309309309,500
"1331",1331,0.0769429429429429,500
"1332",1332,0.0645465465465465,500
"1333",1333,0.0823243243243243,500
"1334",1334,0.076984984984985,500
"1335",1335,0.0625705705705706,500
"1336",1336,0.0815915915915916,500
"1337",1337,0.119141141141141,500
"1338",1338,0.0755315315315315,500
"1339",1339,0.0647027027027027,500
"1340",1340,0.069033033033033,500
"1341",1341,0.0688948948948949,500
"1342",1342,0.0803843843843844,500
"1343",1343,0.0827087087087087,500
"1344",1344,0.0661081081081081,500
"1345",1345,0.168780780780781,500
"1346",1346,0.0732852852852853,500
"1347",1347,0.0948288288288288,500
"1348",1348,0.0653633633633634,500
"1349",1349,0.0770630630630631,500
"1350",1350,0.0904684684684685,500
"1351",1351,0.0792732732732733,500
"1352",1352,0.128072072072072,500
"1353",1353,0.106108108108108,500
"1354",1354,0.0633813813813814,500
"1355",1355,0.0714354354354354,500
"1356",1356,0.102072072072072,500
"1357",1357,0.103897897897898,500
"1358",1358,0.0709069069069069,500
"1359",1359,0.0846426426426426,500
"1360",1360,0.108288288288288,500
"1361",1361,0.0725045045045045,500
"1362",1362,0.0862282282282282,500
"1363",1363,0.0982402402402402,500
"1364",1364,0.103189189189189,500
"1365",1365,0.0725225225225225,500
"1366",1366,0.0882462462462462,500
"1367",1367,0.0794774774774775,500
"1368",1368,0.0795555555555556,500
"1369",1369,0.102468468468468,500
"1370",1370,0.0771831831831832,500
"1371",1371,0.0615195195195195,500
"1372",1372,0.0612072072072072,500
"1373",1373,0.0631711711711712,500
"1374",1374,0.0723843843843844,500
"1375",1375,0.07003003003003,500
"1376",1376,0.0816216216216216,500
"1377",1377,0.0737957957957958,500
"1378",1378,0.0678978978978979,500
"1379",1379,0.0705885885885886,500
"1380",1380,0.107633633633634,500
"1381",1381,0.101591591591592,500
"1382",1382,0.070018018018018,500
"1383",1383,0.0675255255255255,500
"1384",1384,0.122354354354354,500
"1385",1385,0.0861681681681682,500
"1386",1386,0.0851711711711712,500
"1387",1387,0.1136996996997,500
"1388",1388,0.0669369369369369,500
"1389",1389,0.0867327327327327,500
"1390",1390,0.0736516516516516,500
"1391",1391,0.0854834834834835,500
"1392",1392,0.0666426426426426,500
"1393",1393,0.0746846846846847,500
"1394",1394,0.0667807807807808,500
"1395",1395,0.0694354354354354,500
"1396",1396,0.0833753753753754,500
"1397",1397,0.0770630630630631,500
"1398",1398,0.104252252252252,500
"1399",1399,0.0719039039039039,500
"1400",1400,0.0662102102102102,500
"1401",1401,0.126486486486486,500
"1402",1402,0.0955855855855856,500
"1403",1403,0.0844804804804805,500
"1404",1404,0.0809369369369369,500
"1405",1405,0.0823543543543544,500
"1406",1406,0.124540540540541,500
"1407",1407,0.0691231231231231,500
"1408",1408,0.0709189189189189,500
"1409",1409,0.0682042042042042,500
"1410",1410,0.0738858858858859,500
"1411",1411,0.0663363363363363,500
"1412",1412,0.101429429429429,500
"1413",1413,0.0751771771771772,500
"1414",1414,0.0634654654654655,500
"1415",1415,0.0598018018018018,500
"1416",1416,0.0771711711711712,500
"1417",1417,0.10042042042042,500
"1418",1418,0.0754054054054054,500
"1419",1419,0.0766486486486486,500
"1420",1420,0.0678558558558559,500
"1421",1421,0.101231231231231,500
"1422",1422,0.070012012012012,500
"1423",1423,0.0681741741741742,500
"1424",1424,0.0719339339339339,500
"1425",1425,0.0651891891891892,500
"1426",1426,0.0858198198198198,500
"1427",1427,0.0896456456456456,500
"1428",1428,0.0893933933933934,500
"1429",1429,0.0690630630630631,500
"1430",1430,0.0748948948948949,500
"1431",1431,0.0772072072072072,500
"1432",1432,0.0792732732732733,500
"1433",1433,0.0784564564564564,500
"1434",1434,0.0903123123123123,500
"1435",1435,0.0732612612612613,500
"1436",1436,0.0701741741741742,500
"1437",1437,0.0767387387387387,500
"1438",1438,0.105207207207207,500
"1439",1439,0.0868468468468468,500
"1440",1440,0.066984984984985,500
"1441",1441,0.0637957957957958,500
"1442",1442,0.0682282282282282,500
"1443",1443,0.0719039039039039,500
"1444",1444,0.0874954954954955,500
"1445",1445,0.0644924924924925,500
"1446",1446,0.0762282282282282,500
"1447",1447,0.0709429429429429,500
"1448",1448,0.0757837837837838,500
"1449",1449,0.0861741741741742,500
"1450",1450,0.0854654654654655,500
"1451",1451,0.0911411411411411,500
"1452",1452,0.0817297297297297,500
"1453",1453,0.0664084084084084,500
"1454",1454,0.0690990990990991,500
"1455",1455,0.10951951951952,500
"1456",1456,0.0743663663663664,500
"1457",1457,0.0726966966966967,500
"1458",1458,0.0787987987987988,500
"1459",1459,0.0727207207207207,500
"1460",1460,0.0947507507507507,500
"1461",1461,0.0807627627627628,500
"1462",1462,0.0667747747747748,500
"1463",1463,0.0876216216216216,500
"1464",1464,0.0675255255255255,500
"1465",1465,0.0644444444444444,500
"1466",1466,0.117543543543544,500
"1467",1467,0.0819399399399399,500
"1468",1468,0.0648348348348348,500
"1469",1469,0.0791591591591592,500
"1470",1470,0.0981501501501501,500
"1471",1471,0.0786546546546547,500
"1472",1472,0.0895375375375375,500
"1473",1473,0.0855675675675676,500
"1474",1474,0.0736456456456456,500
"1475",1475,0.0652312312312312,500
"1476",1476,0.0765885885885886,500
"1477",1477,0.0710930930930931,500
"1478",1478,0.0734234234234234,500
"1479",1479,0.106648648648649,500
"1480",1480,0.0831651651651652,500
"1481",1481,0.0733093093093093,500
"1482",1482,0.077021021021021,500
"1483",1483,0.0717177177177177,500
"1484",1484,0.0896636636636637,500
"1485",1485,0.088042042042042,500
"1486",1486,0.0678378378378378,500
"1487",1487,0.0745225225225225,500
"1488",1488,0.0747147147147147,500
"1489",1489,0.0755255255255255,500
"1490",1490,0.0928408408408408,500
"1491",1491,0.069975975975976,500
"1492",1492,0.11584984984985,500
"1493",1493,0.075951951951952,500
"1494",1494,0.0745285285285285,500
"1495",1495,0.0793213213213213,500
"1496",1496,0.0658798798798799,500
"1497",1497,0.0696996996996997,500
"1498",1498,0.0724024024024024,500
"1499",1499,0.0608348348348348,500
"1500",1500,0.110024024024024,500
"1501",1501,0.107687687687688,500
"1502",1502,0.0919339339339339,500
"1503",1503,0.0945885885885886,500
"1504",1504,0.0755255255255255,500
"1505",1505,0.0818918918918919,500
"1506",1506,0.0988168168168168,500
"1507",1507,0.084966966966967,500
"1508",1508,0.0631651651651652,500
"1509",1509,0.0755975975975976,500
"1510",1510,0.0756756756756757,500
"1511",1511,0.0864024024024024,500
"1512",1512,0.0684084084084084,500
"1513",1513,0.0834174174174174,500
"1514",1514,0.0958498498498498,500
"1515",1515,0.0635315315315315,500
"1516",1516,0.0716636636636637,500
"1517",1517,0.074996996996997,500
"1518",1518,0.116984984984985,500
"1519",1519,0.0830930930930931,500
"1520",1520,0.138498498498498,500
"1521",1521,0.0764204204204204,500
"1522",1522,0.067003003003003,500
"1523",1523,0.0661501501501501,500
"1524",1524,0.0608588588588589,500
"1525",1525,0.0622582582582583,500
"1526",1526,0.0678378378378378,500
"1527",1527,0.0796276276276276,500
"1528",1528,0.0711711711711712,500
"1529",1529,0.0743783783783784,500
"1530",1530,0.0715135135135135,500
"1531",1531,0.0694234234234234,500
"1532",1532,0.0681141141141141,500
"1533",1533,0.0611771771771772,500
"1534",1534,0.0747267267267267,500
"1535",1535,0.0626606606606607,500
"1536",1536,0.0742882882882883,500
"1537",1537,0.0825885885885886,500
"1538",1538,0.0829249249249249,500
"1539",1539,0.080024024024024,500
"1540",1540,0.0724204204204204,500
"1541",1541,0.0624444444444444,500
"1542",1542,0.0906966966966967,500
"1543",1543,0.0922282282282282,500
"1544",1544,0.108042042042042,500
"1545",1545,0.0947867867867868,500
"1546",1546,0.0998438438438438,500
"1547",1547,0.0788288288288288,500
"1548",1548,0.0638078078078078,500
"1549",1549,0.0682762762762763,500
"1550",1550,0.0721921921921922,500
"1551",1551,0.0786186186186186,500
"1552",1552,0.0722102102102102,500
"1553",1553,0.0876096096096096,500
"1554",1554,0.0962342342342342,500
"1555",1555,0.0769369369369369,500
"1556",1556,0.0653453453453453,500
"1557",1557,0.0816516516516517,500
"1558",1558,0.0863063063063063,500
"1559",1559,0.0944204204204204,500
"1560",1560,0.0678258258258258,500
"1561",1561,0.0874354354354354,500
"1562",1562,0.0981081081081081,500
"1563",1563,0.0640540540540541,500
"1564",1564,0.107441441441441,500
"1565",1565,0.0902282282282282,500
"1566",1566,0.0796036036036036,500
"1567",1567,0.0727867867867868,500
"1568",1568,0.0800960960960961,500
"1569",1569,0.0765105105105105,500
"1570",1570,0.0941381381381381,500
"1571",1571,0.116156156156156,500
"1572",1572,0.0755495495495496,500
"1573",1573,0.0702762762762763,500
"1574",1574,0.0901621621621622,500
"1575",1575,0.0944624624624625,500
"1576",1576,0.0932432432432432,500
"1577",1577,0.0829069069069069,500
"1578",1578,0.068006006006006,500
"1579",1579,0.0787267267267267,500
"1580",1580,0.0853813813813814,500
"1581",1581,0.0916636636636637,500
"1582",1582,0.0882402402402402,500
"1583",1583,0.0684324324324324,500
"1584",1584,0.0703723723723724,500
"1585",1585,0.0617657657657658,500
"1586",1586,0.067039039039039,500
"1587",1587,0.0811771771771772,500
"1588",1588,0.0661621621621622,500
"1589",1589,0.0963063063063063,500
"1590",1590,0.0718318318318318,500
"1591",1591,0.0913933933933934,500
"1592",1592,0.0756636636636637,500
"1593",1593,0.0677777777777778,500
"1594",1594,0.0642702702702703,500
"1595",1595,0.0904384384384384,500
"1596",1596,0.0891591591591592,500
"1597",1597,0.0728828828828829,500
"1598",1598,0.0639039039039039,500
"1599",1599,0.0705525525525525,500
"1600",1600,0.0736576576576577,500
"1601",1601,0.149963963963964,500
"1602",1602,0.079945945945946,500
"1603",1603,0.0653813813813814,500
"1604",1604,0.080042042042042,500
"1605",1605,0.0744264264264264,500
"1606",1606,0.0630690690690691,500
"1607",1607,0.0762762762762763,500
"1608",1608,0.0717537537537538,500
"1609",1609,0.0702342342342342,500
"1610",1610,0.102216216216216,500
"1611",1611,0.0839519519519519,500
"1612",1612,0.0937837837837838,500
"1613",1613,0.0831471471471471,500
"1614",1614,0.0713813813813814,500
"1615",1615,0.0765405405405405,500
"1616",1616,0.129735735735736,500
"1617",1617,0.0786606606606607,500
"1618",1618,0.110846846846847,500
"1619",1619,0.0813093093093093,500
"1620",1620,0.0592492492492493,500
"1621",1621,0.070006006006006,500
"1622",1622,0.0776336336336336,500
"1623",1623,0.0627147147147147,500
"1624",1624,0.0737717717717718,500
"1625",1625,0.0746186186186186,500
"1626",1626,0.0733813813813814,500
"1627",1627,0.0846906906906907,500
"1628",1628,0.0614654654654655,500
"1629",1629,0.0741561561561562,500
"1630",1630,0.103345345345345,500
"1631",1631,0.0910630630630631,500
"1632",1632,0.0884264264264264,500
"1633",1633,0.0703663663663664,500
"1634",1634,0.0928408408408408,500
"1635",1635,0.0860480480480481,500
"1636",1636,0.0877057057057057,500
"1637",1637,0.165717717717718,500
"1638",1638,0.0677357357357357,500
"1639",1639,0.0741621621621622,500
"1640",1640,0.113561561561562,500
"1641",1641,0.0710930930930931,500
"1642",1642,0.0746366366366366,500
"1643",1643,0.0720660660660661,500
"1644",1644,0.0855255255255255,500
"1645",1645,0.0703483483483483,500
"1646",1646,0.0773093093093093,500
"1647",1647,0.0996636636636637,500
"1648",1648,0.112624624624625,500
"1649",1649,0.0814834834834835,500
"1650",1650,0.0847507507507508,500
"1651",1651,0.0735975975975976,500
"1652",1652,0.065951951951952,500
"1653",1653,0.0640720720720721,500
"1654",1654,0.0654174174174174,500
"1655",1655,0.0635975975975976,500
"1656",1656,0.0753513513513513,500
"1657",1657,0.0748828828828829,500
"1658",1658,0.0725105105105105,500
"1659",1659,0.0773273273273273,500
"1660",1660,0.0713993993993994,500
"1661",1661,0.0668348348348348,500
"1662",1662,0.0785345345345345,500
"1663",1663,0.079987987987988,500
"1664",1664,0.0802282282282282,500
"1665",1665,0.0677597597597598,500
"1666",1666,0.112804804804805,500
"1667",1667,0.0785825825825826,500
"1668",1668,0.0751051051051051,500
"1669",1669,0.0713513513513513,500
"1670",1670,0.0663543543543544,500
"1671",1671,0.0695675675675676,500
"1672",1672,0.0687327327327327,500
"1673",1673,0.0730570570570571,500
"1674",1674,0.0855915915915916,500
"1675",1675,0.0957597597597598,500
"1676",1676,0.0659039039039039,500
"1677",1677,0.0703723723723724,500
"1678",1678,0.0894714714714715,500
"1679",1679,0.0851231231231231,500
"1680",1680,0.0971891891891892,500
"1681",1681,0.0756576576576577,500
